,award,category,key,award_year,game_name,trend_value,clean_name
446,,,2012_rummikub,2012,Rummikub,777,rummikub
447,,,2013_rummikub,2013,Rummikub,633,rummikub
448,,,2014_rummikub,2014,Rummikub,433,rummikub
449,,,2015_rummikub,2015,Rummikub,344,rummikub
450,,,2016_rummikub,2016,Rummikub,309,rummikub
451,,,2017_rummikub,2017,Rummikub,353,rummikub
452,,,2018_rummikub,2018,Rummikub,385,rummikub
453,,,2019_rummikub,2019,Rummikub,405,rummikub
454,,,2020_rummikub,2020,Rummikub,651,rummikub
455,,,2021_rummikub,2021,Rummikub,541,rummikub
456,,,2022_rummikub,2022,Rummikub,575,rummikub
457,,,2023_rummikub,2023,Rummikub,679,rummikub
458,,,2024_rummikub,2024,Rummikub,761,rummikub
459,,,2025_rummikub,2025,Rummikub,804,rummikub
460,,,2026_rummikub,2026,Rummikub,310,rummikub
461,,,2009_hare and tortoise,2009,Hare and Tortoise,100,hare and tortoise
462,,,2014_hare and tortoise,2014,Hare and Tortoise,48,hare and tortoise
463,,,2015_hare and tortoise,2015,Hare and Tortoise,106,hare and tortoise
464,,,2018_hare and tortoise,2018,Hare and Tortoise,32,hare and tortoise
465,,,2022_hare and tortoise,2022,Hare and Tortoise,38,hare and tortoise
466,,,2023_hare and tortoise,2023,Hare and Tortoise,23,hare and tortoise
467,,,2026_hare and tortoise,2026,Hare and Tortoise,23,hare and tortoise
468,,,2008_endeavor deep sea,2008,Endeavor: Deep Sea,100,endeavor deep sea
469,,,2024_endeavor deep sea,2024,Endeavor: Deep Sea,28,endeavor deep sea
470,Spiel des Jahre,Kennerspiel des Jahres,2025_endeavor deep sea,2025,Endeavor: Deep Sea,179,endeavor deep sea
471,,,2026_endeavor deep sea,2026,Endeavor: Deep Sea,114,endeavor deep sea
472,,,2005_daybreak,2005,Daybreak,100,daybreak
473,,,2010_daybreak,2010,Daybreak,11,daybreak
474,,,2011_daybreak,2011,Daybreak,41,daybreak
475,,,2012_daybreak,2012,Daybreak,8,daybreak
476,,,2013_daybreak,2013,Daybreak,12,daybreak
477,,,2014_daybreak,2014,Daybreak,6,daybreak
478,,,2015_daybreak,2015,Daybreak,13,daybreak
479,,,2016_daybreak,2016,Daybreak,16,daybreak
480,,,2017_daybreak,2017,Daybreak,6,daybreak
481,,,2019_daybreak,2019,Daybreak,26,daybreak
482,,,2020_daybreak,2020,Daybreak,12,daybreak
483,,,2021_daybreak,2021,Daybreak,7,daybreak
484,,,2022_daybreak,2022,Daybreak,43,daybreak
485,,,2023_daybreak,2023,Daybreak,101,daybreak
486,Spiel des Jahre,Kennerspiel des Jahres,2024_daybreak,2024,Daybreak,249,daybreak
487,,,2025_daybreak,2025,Daybreak,228,daybreak
488,,,2026_daybreak,2026,Daybreak,62,daybreak
489,,,2013_challengers,2013,Challengers!,11,challengers
490,,,2017_challengers,2017,Challengers!,9,challengers
491,,,2018_challengers,2018,Challengers!,18,challengers
492,,,2020_challengers,2020,Challengers!,9,challengers
493,,,2021_challengers,2021,Challengers!,91,challengers
494,,,2022_challengers,2022,Challengers!,207,challengers
495,Spiel des Jahre,Kennerspiel des Jahres,2023_challengers,2023,Challengers!,639,challengers
496,,,2024_challengers,2024,Challengers!,548,challengers
497,,,2025_challengers,2025,Challengers!,367,challengers
498,,,2026_challengers,2026,Challengers!,163,challengers
499,,,2006_living forest,2006,Living Forest,100,living forest
500,,,2009_living forest,2009,Living Forest,24,living forest
501,,,2021_living forest,2021,Living Forest,33,living forest
502,Spiel des Jahre,Kennerspiel des Jahres,2022_living forest,2022,Living Forest,365,living forest
503,,,2023_living forest,2023,Living Forest,230,living forest
504,,,2024_living forest,2024,Living Forest,146,living forest
505,,,2025_living forest,2025,Living Forest,139,living forest
506,,,2026_living forest,2026,Living Forest,44,living forest
507,,,2011_paleo,2011,Paleo,14,paleo
508,,,2013_paleo,2013,Paleo,89,paleo
509,,,2014_paleo,2014,Paleo,88,paleo
510,,,2015_paleo,2015,Paleo,80,paleo
511,,,2016_paleo,2016,Paleo,49,paleo
512,,,2017_paleo,2017,Paleo,19,paleo
513,,,2018_paleo,2018,Paleo,26,paleo
514,,,2019_paleo,2019,Paleo,25,paleo
515,,,2020_paleo,2020,Paleo,142,paleo
516,Spiel des Jahre,Kennerspiel des Jahres,2021_paleo,2021,Paleo,597,paleo
517,,,2022_paleo,2022,Paleo,567,paleo
518,,,2023_paleo,2023,Paleo,416,paleo
519,,,2024_paleo,2024,Paleo,394,paleo
520,,,2025_paleo,2025,Paleo,324,paleo
521,,,2026_paleo,2026,Paleo,119,paleo
522,,,2007_die quacksalber von quedlinburg,2007,Die Quacksalber von Quedlinburg,100,die quacksalber von quedlinburg
523,Spiel des Jahre,Kennerspiel des Jahres,2018_die quacksalber von quedlinburg,2018,Die Quacksalber von Quedlinburg,22,die quacksalber von quedlinburg
524,Spiel des Jahre,Kennerspiel des Jahres,2017_exit the game,2017,EXIT: The Game,245,exit the game
525,,,2018_exit the game,2018,EXIT: The Game,329,exit the game
526,,,2019_exit the game,2019,EXIT: The Game,358,exit the game
527,,,2020_exit the game,2020,EXIT: The Game,461,exit the game
528,,,2021_exit the game,2021,EXIT: The Game,269,exit the game
529,,,2022_exit the game,2022,EXIT: The Game,346,exit the game
530,,,2023_exit the game,2023,EXIT: The Game,332,exit the game
531,,,2024_exit the game,2024,EXIT: The Game,335,exit the game
532,,,2025_exit the game,2025,EXIT: The Game,443,exit the game
533,,,2026_exit the game,2026,EXIT: The Game,170,exit the game
534,,,2015_sherlock holmes consulting detective,2015,Sherlock Holmes: Consulting Detective,82,sherlock holmes consulting detective
535,,,2016_sherlock holmes consulting detective,2016,Sherlock Holmes: Consulting Detective,126,sherlock holmes consulting detective
536,,,2017_sherlock holmes consulting detective,2017,Sherlock Holmes: Consulting Detective,295,sherlock holmes consulting detective
537,,,2018_sherlock holmes consulting detective,2018,Sherlock Holmes: Consulting Detective,130,sherlock holmes consulting detective
538,,,2019_sherlock holmes consulting detective,2019,Sherlock Holmes: Consulting Detective,96,sherlock holmes consulting detective
539,,,2020_sherlock holmes consulting detective,2020,Sherlock Holmes: Consulting Detective,286,sherlock holmes consulting detective
540,,,2021_sherlock holmes consulting detective,2021,Sherlock Holmes: Consulting Detective,54,sherlock holmes consulting detective
541,,,2022_sherlock holmes consulting detective,2022,Sherlock Holmes: Consulting Detective,150,sherlock holmes consulting detective
542,,,2023_sherlock holmes consulting detective,2023,Sherlock Holmes: Consulting Detective,97,sherlock holmes consulting detective
543,,,2024_sherlock holmes consulting detective,2024,Sherlock Holmes: Consulting Detective,236,sherlock holmes consulting detective
544,,,2026_sherlock holmes consulting detective,2026,Sherlock Holmes: Consulting Detective,7,sherlock holmes consulting detective
545,,,2004_clue the great museum caper,2004,Clue: The Great Museum Caper,100,clue the great museum caper
546,,,2016_clue the great museum caper,2016,Clue: The Great Museum Caper,3,clue the great museum caper
547,,,2011_lapis,2011,Lapis,100,lapis
548,,,2012_lapis,2012,Lapis,71,lapis
549,,,2015_lapis,2015,Lapis,85,lapis
550,,,2016_lapis,2016,Lapis,97,lapis
551,,,2017_lapis,2017,Lapis,82,lapis
552,,,2019_lapis,2019,Lapis,40,lapis
553,,,2020_lapis,2020,Lapis,188,lapis
554,,,2021_lapis,2021,Lapis,378,lapis
555,,,2022_lapis,2022,Lapis,277,lapis
556,,,2023_lapis,2023,Lapis,283,lapis
557,,,2024_lapis,2024,Lapis,101,lapis
558,,,2025_lapis,2025,Lapis,155,lapis
559,,,2026_lapis,2026,Lapis,187,lapis
560,,,2013_pyramis,2013,Pyramis,191,pyramis
561,,,2026_pyramis,2026,Pyramis,6,pyramis
562,,,2004_set,2004,Set,525,set
563,,,2005_set,2005,Set,448,set
564,,,2006_set,2006,Set,387,set
565,,,2007_set,2007,Set,341,set
566,,,2008_set,2008,Set,356,set
567,,,2009_set,2009,Set,346,set
568,,,2010_set,2010,Set,312,set
569,,,2011_set,2011,Set,306,set
570,,,2012_set,2012,Set,319,set
571,,,2013_set,2013,Set,311,set
572,,,2014_set,2014,Set,329,set
573,,,2015_set,2015,Set,331,set
574,,,2016_set,2016,Set,339,set
575,,,2017_set,2017,Set,364,set
576,,,2018_set,2018,Set,366,set
577,,,2019_set,2019,Set,394,set
578,,,2020_set,2020,Set,565,set
579,,,2021_set,2021,Set,524,set
580,,,2022_set,2022,Set,494,set
581,,,2023_set,2023,Set,549,set
582,,,2024_set,2024,Set,568,set
583,,,2025_set,2025,Set,627,set
584,,,2026_set,2026,Set,306,set
585,,,2004_abalone,2004,Abalone,93,abalone
586,,,2005_abalone,2005,Abalone,301,abalone
587,,,2006_abalone,2006,Abalone,136,abalone
588,,,2007_abalone,2007,Abalone,223,abalone
589,,,2008_abalone,2008,Abalone,165,abalone
590,,,2009_abalone,2009,Abalone,198,abalone
591,,,2010_abalone,2010,Abalone,196,abalone
592,,,2011_abalone,2011,Abalone,178,abalone
593,,,2012_abalone,2012,Abalone,158,abalone
594,,,2013_abalone,2013,Abalone,142,abalone
595,,,2014_abalone,2014,Abalone,122,abalone
596,,,2015_abalone,2015,Abalone,148,abalone
597,,,2016_abalone,2016,Abalone,141,abalone
598,,,2017_abalone,2017,Abalone,145,abalone
599,,,2018_abalone,2018,Abalone,162,abalone
600,,,2019_abalone,2019,Abalone,159,abalone
601,,,2020_abalone,2020,Abalone,202,abalone
602,,,2021_abalone,2021,Abalone,151,abalone
603,,,2022_abalone,2022,Abalone,140,abalone
604,,,2023_abalone,2023,Abalone,145,abalone
605,,,2024_abalone,2024,Abalone,142,abalone
606,,,2025_abalone,2025,Abalone,146,abalone
607,,,2026_abalone,2026,Abalone,48,abalone
608,,,2004_scattergories,2004,Scattergories,137,scattergories
609,,,2005_scattergories,2005,Scattergories,203,scattergories
610,,,2006_scattergories,2006,Scattergories,188,scattergories
611,,,2007_scattergories,2007,Scattergories,205,scattergories
612,,,2008_scattergories,2008,Scattergories,205,scattergories
613,,,2009_scattergories,2009,Scattergories,249,scattergories
614,,,2010_scattergories,2010,Scattergories,238,scattergories
615,,,2011_scattergories,2011,Scattergories,234,scattergories
616,,,2012_scattergories,2012,Scattergories,229,scattergories
617,,,2013_scattergories,2013,Scattergories,217,scattergories
618,,,2014_scattergories,2014,Scattergories,227,scattergories
619,,,2015_scattergories,2015,Scattergories,229,scattergories
620,,,2016_scattergories,2016,Scattergories,240,scattergories
621,,,2017_scattergories,2017,Scattergories,248,scattergories
622,,,2018_scattergories,2018,Scattergories,235,scattergories
623,,,2019_scattergories,2019,Scattergories,239,scattergories
624,,,2020_scattergories,2020,Scattergories,574,scattergories
625,,,2021_scattergories,2021,Scattergories,333,scattergories
626,,,2022_scattergories,2022,Scattergories,392,scattergories
627,,,2023_scattergories,2023,Scattergories,305,scattergories
628,,,2024_scattergories,2024,Scattergories,291,scattergories
629,,,2025_scattergories,2025,Scattergories,339,scattergories
630,,,2026_scattergories,2026,Scattergories,100,scattergories
631,,,2004_taboo,2004,Taboo,460,taboo
632,,,2005_taboo,2005,Taboo,435,taboo
633,,,2006_taboo,2006,Taboo,482,taboo
634,,,2007_taboo,2007,Taboo,431,taboo
635,,,2008_taboo,2008,Taboo,471,taboo
636,,,2009_taboo,2009,Taboo,492,taboo
637,,,2010_taboo,2010,Taboo,452,taboo
638,,,2011_taboo,2011,Taboo,455,taboo
639,,,2012_taboo,2012,Taboo,414,taboo
640,,,2013_taboo,2013,Taboo,361,taboo
641,,,2014_taboo,2014,Taboo,350,taboo
642,,,2015_taboo,2015,Taboo,363,taboo
643,,,2016_taboo,2016,Taboo,345,taboo
644,,,2017_taboo,2017,Taboo,390,taboo
645,,,2018_taboo,2018,Taboo,387,taboo
646,,,2019_taboo,2019,Taboo,360,taboo
647,,,2020_taboo,2020,Taboo,379,taboo
648,,,2021_taboo,2021,Taboo,310,taboo
649,,,2022_taboo,2022,Taboo,305,taboo
650,,,2023_taboo,2023,Taboo,315,taboo
651,,,2024_taboo,2024,Taboo,320,taboo
652,,,2025_taboo,2025,Taboo,335,taboo
653,,,2026_taboo,2026,Taboo,106,taboo
654,,,2005_tribond,2005,TriBond,217,tribond
655,,,2006_tribond,2006,TriBond,330,tribond
656,,,2007_tribond,2007,TriBond,303,tribond
657,,,2008_tribond,2008,TriBond,202,tribond
658,,,2009_tribond,2009,TriBond,244,tribond
659,,,2010_tribond,2010,TriBond,225,tribond
660,,,2011_tribond,2011,TriBond,174,tribond
661,,,2012_tribond,2012,TriBond,155,tribond
662,,,2013_tribond,2013,TriBond,119,tribond
663,,,2014_tribond,2014,TriBond,132,tribond
664,,,2015_tribond,2015,TriBond,138,tribond
665,,,2016_tribond,2016,TriBond,125,tribond
666,,,2017_tribond,2017,TriBond,122,tribond
667,,,2018_tribond,2018,TriBond,114,tribond
668,,,2019_tribond,2019,TriBond,112,tribond
669,,,2020_tribond,2020,TriBond,103,tribond
670,,,2021_tribond,2021,TriBond,94,tribond
671,,,2022_tribond,2022,TriBond,88,tribond
672,,,2023_tribond,2023,TriBond,91,tribond
673,,,2024_tribond,2024,TriBond,88,tribond
674,,,2025_tribond,2025,TriBond,73,tribond
675,,,2026_tribond,2026,TriBond,27,tribond
676,,,2007_trivial pursuit genus edition,2007,Trivial Pursuit: Genus Edition,100,trivial pursuit genus edition
677,,,2005_scout,2005,SCOUT,100,scout
678,,,2006_scout,2006,SCOUT,96,scout
679,,,2007_scout,2007,SCOUT,274,scout
680,,,2008_scout,2008,SCOUT,340,scout
681,,,2009_scout,2009,SCOUT,374,scout
682,,,2010_scout,2010,SCOUT,310,scout
683,,,2011_scout,2011,SCOUT,346,scout
684,,,2012_scout,2012,SCOUT,323,scout
685,,,2013_scout,2013,SCOUT,300,scout
686,,,2014_scout,2014,SCOUT,285,scout
687,,,2015_scout,2015,SCOUT,296,scout
688,,,2016_scout,2016,SCOUT,253,scout
689,,,2017_scout,2017,SCOUT,247,scout
690,,,2018_scout,2018,SCOUT,275,scout
691,,,2019_scout,2019,SCOUT,255,scout
692,,,2020_scout,2020,SCOUT,256,scout
693,,,2021_scout,2021,SCOUT,202,scout
694,,,2022_scout,2022,SCOUT,368,scout
695,Premio JdA,General,2023_scout,2023,SCOUT,430,scout
696,,,2024_scout,2024,SCOUT,551,scout
697,,,2025_scout,2025,SCOUT,541,scout
698,,,2026_scout,2026,SCOUT,229,scout
699,,,2012_hibachi,2012,Hibachi,100,hibachi
700,,,2019_hibachi,2019,Hibachi,75,hibachi
701,,,2021_hibachi,2021,Hibachi,97,hibachi
702,Premio JdA,General,2022_hibachi,2022,Hibachi,333,hibachi
703,,,2023_hibachi,2023,Hibachi,309,hibachi
704,,,2024_hibachi,2024,Hibachi,112,hibachi
705,,,2025_hibachi,2025,Hibachi,36,hibachi
706,,,2026_hibachi,2026,Hibachi,140,hibachi
707,,,2011_kingdom builder,2011,Kingdom Builder,30,kingdom builder
708,Spiel des Jahres,General,2012_kingdom builder,2012,Kingdom Builder,323,kingdom builder
709,,,2013_kingdom builder,2013,Kingdom Builder,249,kingdom builder
710,,,2014_kingdom builder,2014,Kingdom Builder,227,kingdom builder
711,,,2015_kingdom builder,2015,Kingdom Builder,197,kingdom builder
712,,,2016_kingdom builder,2016,Kingdom Builder,151,kingdom builder
713,,,2017_kingdom builder,2017,Kingdom Builder,124,kingdom builder
714,,,2018_kingdom builder,2018,Kingdom Builder,109,kingdom builder
715,,,2019_kingdom builder,2019,Kingdom Builder,93,kingdom builder
716,,,2020_kingdom builder,2020,Kingdom Builder,113,kingdom builder
717,Premio JdA,General,2021_kingdom builder,2021,Kingdom Builder,70,kingdom builder
718,,,2022_kingdom builder,2022,Kingdom Builder,68,kingdom builder
719,,,2023_kingdom builder,2023,Kingdom Builder,58,kingdom builder
720,,,2024_kingdom builder,2024,Kingdom Builder,61,kingdom builder
721,,,2025_kingdom builder,2025,Kingdom Builder,42,kingdom builder
722,,,2026_kingdom builder,2026,Kingdom Builder,14,kingdom builder
723,,,2015_la tripulacin,2015,La Tripulación,100,la tripulacin
724,,,2009_el dorado,2009,El Dorado,59,el dorado
725,,,2012_el dorado,2012,El Dorado,70,el dorado
726,,,2013_el dorado,2013,El Dorado,37,el dorado
727,,,2014_el dorado,2014,El Dorado,38,el dorado
728,,,2015_el dorado,2015,El Dorado,84,el dorado
729,,,2016_el dorado,2016,El Dorado,54,el dorado
730,,,2017_el dorado,2017,El Dorado,334,el dorado
731,,,2018_el dorado,2018,El Dorado,393,el dorado
732,Premio JdA,General,2019_el dorado,2019,El Dorado,490,el dorado
733,,,2020_el dorado,2020,El Dorado,620,el dorado
734,,,2021_el dorado,2021,El Dorado,524,el dorado
735,,,2022_el dorado,2022,El Dorado,603,el dorado
736,,,2023_el dorado,2023,El Dorado,603,el dorado
737,,,2024_el dorado,2024,El Dorado,643,el dorado
738,,,2025_el dorado,2025,El Dorado,604,el dorado
739,,,2026_el dorado,2026,El Dorado,236,el dorado
740,Premio JdA,General,2017_dice forge,2017,Dice Forge,367,dice forge
741,,,2018_dice forge,2018,Dice Forge,365,dice forge
742,,,2019_dice forge,2019,Dice Forge,319,dice forge
743,,,2020_dice forge,2020,Dice Forge,284,dice forge
744,,,2021_dice forge,2021,Dice Forge,168,dice forge
745,,,2022_dice forge,2022,Dice Forge,229,dice forge
746,,,2023_dice forge,2023,Dice Forge,233,dice forge
747,,,2024_dice forge,2024,Dice Forge,142,dice forge
748,,,2025_dice forge,2025,Dice Forge,121,dice forge
749,,,2026_dice forge,2026,Dice Forge,24,dice forge
750,,,2010_jaipur,2010,Jaipur,66,jaipur
751,,,2011_jaipur,2011,Jaipur,98,jaipur
752,,,2012_jaipur,2012,Jaipur,208,jaipur
753,,,2013_jaipur,2013,Jaipur,226,jaipur
754,Premio JdA,General,2014_jaipur,2014,Jaipur,333,jaipur
755,,,2015_jaipur,2015,Jaipur,372,jaipur
756,,,2016_jaipur,2016,Jaipur,427,jaipur
757,,,2017_jaipur,2017,Jaipur,530,jaipur
758,,,2018_jaipur,2018,Jaipur,586,jaipur
759,,,2019_jaipur,2019,Jaipur,595,jaipur
760,,,2020_jaipur,2020,Jaipur,590,jaipur
761,,,2021_jaipur,2021,Jaipur,503,jaipur
762,,,2022_jaipur,2022,Jaipur,679,jaipur
763,,,2023_jaipur,2023,Jaipur,759,jaipur
764,,,2024_jaipur,2024,Jaipur,829,jaipur
765,,,2025_jaipur,2025,Jaipur,813,jaipur
766,,,2026_jaipur,2026,Jaipur,327,jaipur
767,,,2005_las leyendas de andor,2005,Las Leyendas de Andor,100,las leyendas de andor
768,,,2022_las leyendas de andor,2022,Las Leyendas de Andor,4,las leyendas de andor
769,,,2014_santiago de cuba,2014,Santiago de Cuba,154,santiago de cuba
770,,,2015_santiago de cuba,2015,Santiago de Cuba,60,santiago de cuba
771,,,2017_santiago de cuba,2017,Santiago de Cuba,52,santiago de cuba
772,,,2018_santiago de cuba,2018,Santiago de Cuba,100,santiago de cuba
773,,,2023_santiago de cuba,2023,Santiago de Cuba,49,santiago de cuba
774,,,2024_santiago de cuba,2024,Santiago de Cuba,45,santiago de cuba
775,,,2026_santiago de cuba,2026,Santiago de Cuba,103,santiago de cuba
776,,,2012_la isla prohibida,2012,La Isla Prohibida,100,la isla prohibida
777,,,2016_la isla prohibida,2016,La Isla Prohibida,74,la isla prohibida
778,,,2023_la isla prohibida,2023,La Isla Prohibida,47,la isla prohibida
779,,,2025_la isla prohibida,2025,La Isla Prohibida,86,la isla prohibida
780,Premio JdA,General,2010_fauna,2010,Fauna,246,fauna
781,,,2011_fauna,2011,Fauna,187,fauna
782,,,2012_fauna,2012,Fauna,53,fauna
783,,,2013_fauna,2013,Fauna,271,fauna
784,,,2014_fauna,2014,Fauna,226,fauna
785,,,2015_fauna,2015,Fauna,434,fauna
786,,,2016_fauna,2016,Fauna,448,fauna
787,,,2017_fauna,2017,Fauna,461,fauna
788,,,2018_fauna,2018,Fauna,520,fauna
789,,,2019_fauna,2019,Fauna,421,fauna
790,,,2020_fauna,2020,Fauna,555,fauna
791,,,2021_fauna,2021,Fauna,501,fauna
792,,,2022_fauna,2022,Fauna,579,fauna
793,,,2023_fauna,2023,Fauna,640,fauna
794,,,2024_fauna,2024,Fauna,484,fauna
795,,,2025_fauna,2025,Fauna,595,fauna
796,,,2026_fauna,2026,Fauna,196,fauna
797,,,2007_dixit,2007,Dixit,16,dixit
798,Premio JdA,General,2009_dixit,2009,Dixit,57,dixit
799,Spiel des Jahres,General,2010_dixit,2010,Dixit,262,dixit
800,,,2011_dixit,2011,Dixit,215,dixit
801,,,2012_dixit,2012,Dixit,224,dixit
802,,,2013_dixit,2013,Dixit,247,dixit
803,,,2014_dixit,2014,Dixit,272,dixit
804,,,2015_dixit,2015,Dixit,336,dixit
805,,,2016_dixit,2016,Dixit,344,dixit
806,,,2017_dixit,2017,Dixit,354,dixit
807,,,2018_dixit,2018,Dixit,377,dixit
808,,,2019_dixit,2019,Dixit,413,dixit
809,,,2020_dixit,2020,Dixit,484,dixit
810,,,2021_dixit,2021,Dixit,412,dixit
811,,,2022_dixit,2022,Dixit,417,dixit
812,,,2023_dixit,2023,Dixit,431,dixit
813,,,2024_dixit,2024,Dixit,409,dixit
814,,,2025_dixit,2025,Dixit,392,dixit
815,,,2026_dixit,2026,Dixit,135,dixit
816,Premio JdA,General,2007_los pilares de la tierra,2007,Los pilares de la Tierra,67,los pilares de la tierra
817,,,2008_los pilares de la tierra,2008,Los pilares de la Tierra,163,los pilares de la tierra
